Nom,Lien_Toonily,Lien_MangaDemon,Lien_ScanManga,Dernier_Vu
the little lady who makes flowers bloom,0,0,https://m.scan-manga.com/13297-05611/The-Little-Lady-Who-Makes-Flowers-Bloom.html,-1
the little match girl,0,0,https://m.scan-manga.com/2259/The-Little-Match-Girl.html,-1
the little princess,0,0,https://m.scan-manga.com/8166/The-Little-Princess.html,-1
the little trashmaid,0,0,https://m.scan-manga.com/6642/The-Little-Trashmaid.html,-1
the live,0,https://mgdemon.org/manga/The-Live-VA54,https://m.scan-manga.com/6790-59176/The-Live.html,-1
the lone necromancer,0,https://mgdemon.org/manga/The-Lone-Necromancer-VA54,0,-1
the lone sss-class summoner,0,https://mgdemon.org/manga/The-Lone-SSS%25252DClass-Summoner-VA54,0,-1
the lord doesn't matter,0,0,https://m.scan-manga.com/8143/The-Lord-Doesn-t-Matter.html,-1
the lord of no boundary,0,https://mgdemon.org/manga/The-Lord-of-No-Boundary-VA54,0,-1
"the lord of the hundred demons: in another world, the demon lord cheat may be the strongest [all chapters]",0,https://mgdemon.org/manga/The-Lord-of-the-Hundred-Demons%253A-In-Another-World%252C-the-Demon-Lord-Cheat-May-Be-the-Strongest-%255BALL-CHAPTERS%255D-VA54,0,-1
the lord of the wheel of destiny  mise à jour,0,0,https://m.scan-manga.com/14206/The-Lord-of-the-Wheel-of-Destiny.html,-1
the lord's coins aren't decreasing?!,0,https://mgdemon.org/manga/The-Lord%2527s-Coins-Aren%2527t-Decreasing%253F%2521-VA54,0,-1
the lord's coins aren't decreasing?!  mise à jour,0,0,https://m.scan-manga.com/9040-59016/The-Lord-s-Coins-Aren-t-Decreasing.html,-1
the loser-fox orange,0,0,https://m.scan-manga.com/9432/The-Loser-Fox-Orange.html,-1
the loss time in august,0,0,https://m.scan-manga.com/11212/The-Loss-Time-in-August.html,-1
the lost key,https://toonily.com/webtoon/lost-key/,0,0,-1
the lost story,0,https://mgdemon.org/manga/The-Lost-Story-VA54,0,-1
the love and lies of a...,0,0,https://m.scan-manga.com/7678/The-Love-and-Lies-of-a.html,-1
the love doctor,https://toonily.com/webtoon/the-love-doctor/,0,https://m.scan-manga.com/14301/The-Love-Doctor.html,-1
the love king and his ornamental wife,0,https://mgdemon.org/manga/The-Love-King-and-His-Ornamental-Wife-VA54,0,-1
the love of two kindred spirits,0,0,https://m.scan-manga.com/10367/The-Love-of-Two-Kindred-Spirits.html,-1
the love song that can't be conveyed,0,0,https://m.scan-manga.com/11350/The-Love-Song-That-Can-t-Be-Conveyed.html,-1
the love stories between different species,0,0,https://m.scan-manga.com/4247/The-Love-Stories-Between-Different-Species.html,-1
the love's oath,0,0,https://m.scan-manga.com/5670/The-Love-s-Oath.html,-1
the love's red signals,0,0,https://m.scan-manga.com/819/The-Love-s-Red-Signals.html,-1
the mad gate,0,0,https://m.scan-manga.com/13183/The-Mad-Gate.html,-1
the mage will master magic efficiently in his second life,0,https://mgdemon.org/manga/The-Mage-Will-Master-Magic-Efficiently-in-His-Second-Life-VA54,0,-1
the magic chef of ice and fire,0,0,https://m.scan-manga.com/3936/The-Magic-Chef-of-Ice-and-Fire.html,-1
the magic soup,0,0,https://m.scan-manga.com/8316-96651/The-Magic-Soup.html,-1
the magic tower librarian,0,https://mgdemon.org/manga/The-Magic-Tower-Librarian-VA54,0,-1
the magical revolution of the reincarnated princess and the genius young lady,0,https://mgdemon.org/manga/The-Magical-Revolution-of-the-Reincarnated-Princess-and-the-Genius-Young-Lady-VA54,0,-1
the magician's tower,0,https://mgdemon.org/manga/The-Magician%2527s-Tower-VA54,0,-1
the maid and the vampire,https://toonily.com/webtoon/the-maid-and-the-vampire/,0,https://m.scan-manga.com/5884-29381/The-Maid-and-the-Vampire.html,-1
the maid holds the leash of the tyrant,0,0,https://m.scan-manga.com/14228/The-Maid-Holds-the-Leash-of-the-Tyrant.html,-1
the maid no longer desires her master  mise à jour,0,0,https://m.scan-manga.com/14117/The-Maid-No-Longer-Desires-Her-Master.html,-1
the maid who can't hide her feelings,0,https://mgdemon.org/manga/The-Maid-Who-Can%2527t-Hide-Her-Feelings-VA54,0,-1
the main characters that only i know,0,https://mgdemon.org/manga/The-Main-Characters-That-Only-I-Know-VA54,https://m.scan-manga.com/14135/The-Main-Characters-That-Only-I-Know.html,-1
the main villain is stuck to me like chewing gum,0,0,https://m.scan-manga.com/13356/The-Main-Villain-Is-Stuck-to-Me-Like-Chewing-Gum.html,-1
the makeup remover,0,0,https://m.scan-manga.com/9149-83327/The-Makeup-Remover.html,-1
the making of a princess,0,0,https://m.scan-manga.com/6831/The-Making-of-a-Princess.html,-1
the making of patriarch,0,https://mgdemon.org/manga/The-Making-of-Patriarch-VA54,0,-1
the maknae has to be an idol,0,https://mgdemon.org/manga/The-Maknae-Has-to-Be-an-Idol-VA54,0,-1
the male crossdresser didn't get proposed today,0,0,https://m.scan-manga.com/8830/The-Male-Crossdresser-Didn-t-Get-Proposed-Today.html,-1
the male lead is in charge of the successor,0,0,https://m.scan-manga.com/12888/The-Male-Lead-Is-in-Charge-of-the-Successor.html,-1
the male lead is mine,0,0,https://m.scan-manga.com/10658-02524/The-Male-Lead-Is-Mine.html,-1
the male lead's boyfriend is obsessed with me,0,0,https://m.scan-manga.com/14278/The-Male-Lead-s-Boyfriend-is-Obsessed-With-Me.html,-1
the male leads were stolen by the extra,0,0,https://m.scan-manga.com/13811/The-Male-Leads-Were-Stolen-by-the-Extra.html,-1
the man and the slit-mouthed woman,0,0,https://m.scan-manga.com/11415/The-Man-and-the-Slit-Mouthed-Woman.html,-1
the man next door,0,0,https://m.scan-manga.com/11728/The-Man-Next-Door.html,-1
the man who devoured the light,0,0,https://m.scan-manga.com/13253/The-Man-Who-Devoured-The-Light.html,-1
the man who lives in the night,0,0,https://m.scan-manga.com/10096/The-Man-Who-Lives-in-the-Night.html,-1
the man who shattered my world,0,0,https://m.scan-manga.com/12256/The-Man-Who-Shattered-My-World.html,-1
the man will survive for 1 more hour per 1 like,0,0,https://m.scan-manga.com/11636/The-Man-Will-Survive-for-1-More-Hour-per-1-Like.html,-1
the man with pretty lips,0,0,https://m.scan-manga.com/11225-58086/The-Man-With-Pretty-Lips.html,-1
the man with the knife in heaven's fate,0,https://mgdemon.org/manga/The-Man-with-the-Knife-in-Heaven%2527s-Fate-VA54,0,-1
the manager and the oblivious waitress,0,0,https://m.scan-manga.com/13655/The-Manager-and-The-Oblivious-Waitress.html,-1
the many weaknesses of ayaka the yankee jk,0,0,https://m.scan-manga.com/10710/The-Many-Weaknesses-of-Ayaka-the-Yankee-JK.html,-1
the marquis eldest son's lascivious story,0,https://mgdemon.org/manga/The-Marquis-Eldest-Son%2527s-Lascivious-Story-VA54,0,-1
the marshal is jealous every day,0,0,https://m.scan-manga.com/11452/The-Marshal-Is-Jealous-Every-Day.html,-1
the martial arts library's master,0,0,https://m.scan-manga.com/12959-20331/The-Martial-Arts-Library-s-Master.html,-1
the martial emperor's life after seclusion,0,0,https://m.scan-manga.com/11522/The-Martial-Emperor-s-Life-After-Seclusion.html,-1
the martial god is born,0,https://mgdemon.org/manga/The-Martial-God-Is-Born-VA54,0,-1
the masked revolution is just for your sake,0,https://mgdemon.org/manga/The-Masked-Revolution-is-Just-for-Your-Sake-VA54,https://m.scan-manga.com/14371/The-Masked-Revolution-is-Just-for-Your-Sake.html,-1
the master of strength (novel),0,0,https://m.scan-manga.com/9826/The-Master-of-Strength-Novel.html,-1
the matchmaker forbids me from dating,0,0,https://m.scan-manga.com/7242/The-Matchmaker-Forbids-Me-From-Dating.html,-1
the matchmaking baby princess,0,0,https://m.scan-manga.com/9891-10671/The-Matchmaking-Baby-Princess.html,-1
the max level hero has returned!,https://toonily.com/webtoon/the-max-level-hero-has-returned/,0,https://m.scan-manga.com/7844-65638/The-Max-Level-Hero-Has-Returned.html,-1
the max leveled hero will return!,0,https://mgdemon.org/manga/The-MAX-leveled-hero-will-return%2521-VA54,0,-1
the max-level player's 100th regression,0,https://mgdemon.org/manga/The-Max%25252DLevel-Player%2527s-100th-Regression-VA54,0,-1
the meaning of you,0,https://mgdemon.org/manga/The-Meaning-of-You-VA54,0,-1
the meaning of your gaze,0,0,https://m.scan-manga.com/11891/The-Meaning-of-Your-Gaze.html,-1
the melancholy of a clown,0,0,https://m.scan-manga.com/10386/The-Melancholy-of-a-Clown.html,-1
the memories of that summer day,0,0,https://m.scan-manga.com/12452/The-Memories-of-That-Summer-Day.html,-1
the men who come to my bed,0,0,https://m.scan-manga.com/11497-66093/The-Men-Who-Come-to-My-Bed.html,-1
the mentor and the new employee who gradually change each other,0,0,https://m.scan-manga.com/13100/The-Mentor-and-the-New-Employee-Who-Gradually-Change-Each-Other.html,-1
the mentor in a frontier city,0,https://mgdemon.org/manga/The-Mentor-In-A-Frontier-City-VA54,0,-1
the mermaid’s pond,https://toonily.com/webtoon/mermaid-pond/,0,0,-1
the meteor,0,0,https://m.scan-manga.com/1031/The-Meteor.html,-1
"the middle manager lv.99, starts his second life with his best team!",0,https://mgdemon.org/manga/The-Middle-Manager-LV.99%252C-Starts-His-Second-Life-with-His-Best-Team%2521-VA54,0,-1
the middle-aged deliveryman becomes an invincible swordsman as a side job,0,https://mgdemon.org/manga/The-Middle%25252Daged-Deliveryman-Becomes-an-Invincible-Swordsman-as-a-Side-Job-VA54,0,-1
the mirage that reaped at night,0,0,https://m.scan-manga.com/13084/The-Mirage-That-Reaped-at-Night.html,-1
the mismatched marriage,0,0,https://m.scan-manga.com/9918-55620/The-Mismatched-Marriage.html,-1
the missing gate,0,0,https://m.scan-manga.com/5612/The-Missing-Gate.html,-1
the mistress story,0,0,https://m.scan-manga.com/13714/The-Mistress-Story.html,-1
the modern era's strongest soldier conquers another world's dungeon,0,https://mgdemon.org/manga/The-modern-era%2527s-strongest-soldier-conquers-another-world%2527s-dungeon-VA54,0,-1
the moment when a fox becomes a wolf,0,0,https://m.scan-manga.com/7021/The-Moment-When-a-Fox-Becomes-a-Wolf.html,-1
the monsoon in june,0,0,https://m.scan-manga.com/8094/The-Monsoon-in-June.html,-1
the monster duchess and contract princess,0,https://mgdemon.org/manga/The-Monster-Duchess-and-Contract-Princess-VA54,https://m.scan-manga.com/5787-75365/The-Monster-Duchess-and-Contract-Princess.html,-1
the monster isy for dinner,0,https://mgdemon.org/manga/The-Monster-isy-for-Dinner-VA54,0,-1
the monster male lead lives under my bed,0,0,https://m.scan-manga.com/13211/The-Monster-Male-Lead-Lives-Under-My-Bed.html,-1
the monster princess,0,0,https://m.scan-manga.com/13108/The-Monster-Princess.html,-1
the monstrous gui,0,https://mgdemon.org/manga/The-Monstrous-Gui-VA54,0,-1
the moon that rises in the day,0,0,https://m.scan-manga.com/7916-94661/The-Moon-that-Rises-in-the-Day.html,-1
"the more i kill, the stronger i get",0,https://mgdemon.org/manga/The-More-I-Kill%252C-The-Stronger-I-Get-VA54,https://m.scan-manga.com/13199/The-More-I-Kill-the-Stronger-I-Get.html,-1
the mortal assasin,0,https://mgdemon.org/manga/The-Mortal-Assasin-VA54,0,-1
the most handsome man becomes a skeleton,0,https://mgdemon.org/manga/The-Most-Handsome-Man-Becomes-a-Skeleton-VA54,0,-1
the most heretical last boss queen who will become the source of tragedy will devote herself for the sake of the people,0,https://mgdemon.org/manga/The-Most-Heretical-Last-Boss-Queen-Who-Will-Become-the-Source-of-Tragedy-Will-Devote-Herself-for-the-Sake-of-the-People-VA54,0,-1
the most heretical last boss queen who will become the source of tragedy will devote herself for the sake of the people. ~to the savior~,0,0,https://m.scan-manga.com/13240/The-Most-Heretical-Last-Boss-Queen-Who-Will-Become-the-Source-of-Tragedy-Will-Devote-Herself-for-the-Sake-of-the-People-To-The-Savior.html,-1
the most notorious ,0,https://mgdemon.org/manga/The-Most-Notorious-%2522Talker%2522-Runs-the-World%255C%2527s-Greatest-Clan-VA54,0,-1
the most perfect meal,0,0,https://m.scan-manga.com/14041/The-Most-Perfect-Meal.html,-1
the most photogenic dick at the gay party,0,0,https://m.scan-manga.com/9698/The-Most-Photogenic-Dick-at-the-Gay-Party.html,-1
the most powerful loser,0,https://mgdemon.org/manga/The-Most-Powerful-Loser-VA54,https://m.scan-manga.com/8826/The-Most-Powerful-Loser.html,-1
the most powerful mage with zero magic power: ,0,https://mgdemon.org/manga/The-Most-Powerful-Mage-With-Zero-Magic-Power%253A-%2522I-Told-You-Your-Magic-Theory-Was-Wrong%252C-Didn%2527t-I%253F%2522-VA54,0,-1
the mountain climber and the sealed evil fox,0,0,https://m.scan-manga.com/5973/The-Mountain-Climber-and-the-Sealed-Evil-Fox.html,-1
the movie king's invisible lover,0,0,https://m.scan-manga.com/9823/The-Movie-King-s-Invisible-Lover.html,-1
the murderers,0,https://mgdemon.org/manga/The-Murderers-VA54,0,-1
the music box of petals,0,0,https://m.scan-manga.com/7589/The-Music-Box-of-Petals.html,-1
the mysterious world's greatest martial artist little prince,0,https://mgdemon.org/manga/The-Mysterious-World%2527s-Greatest-Martial-Artist-Little-Prince-VA54,0,-1
the mythical realm,0,https://mgdemon.org/manga/The-Mythical-Realm-VA54,https://m.scan-manga.com/2415/The-Mythical-Realm.html,-1
"the nameless monster-the spider, the girl, and the grotesque murders",0,https://mgdemon.org/manga/The-Nameless-Monster%25252DThe-Spider%252C-the-Girl%252C-and-the-Grotesque-Murders-VA54,0,-1
the nebula's civilization,0,https://mgdemon.org/manga/The-Nebula%2527s-Civilization-VA54,https://m.scan-manga.com/14057/The-Nebula-s-Civilization.html,-1
the necromancer maid,0,0,https://m.scan-manga.com/6458-09102/The-Necromancer-Maid.html,-1
the neighborhood celebrity,0,0,https://m.scan-manga.com/10257-71380/The-Neighborhood-Celebrity.html,-1
the neighboring aarya-san who sometimes acts affectionate and murmuring in russian (novel),0,0,https://m.scan-manga.com/13341/The-Neighboring-Aarya-san-who-Sometimes-Acts-Affectionate-and-Murmuring-in-Russian-Novel.html,-1
the new beggars' sect,0,https://mgdemon.org/manga/The-New-Beggars%255C%2527-Sect-VA54,0,-1
the new book's counterattack,0,0,https://m.scan-manga.com/10128/The-New-Book-s-Counterattack.html,-1
the new employee,0,0,https://m.scan-manga.com/7061-63458/The-New-Employee.html,-1
the new gate,0,https://mgdemon.org/manga/The-New-Gate-VA54,https://m.scan-manga.com/2305/The-New-Gate.html,-1
the new leader wants to be good,0,https://mgdemon.org/manga/The-new-leader-wants-to-be-good-VA54,0,-1
the new shepherd dog,0,0,https://m.scan-manga.com/9803/The-New-Shepherd-Dog.html,-1
the new start (novel),0,0,https://m.scan-manga.com/3059/The-New-Start-Novel.html,-1
the newbie is too strong,0,https://mgdemon.org/manga/The-Newbie-is-Too-Strong-VA54,https://m.scan-manga.com/11065-71240/The-Newbie-Is-Too-Strong.html,-1
the newly-wed life of a witch and a dragon,0,0,https://m.scan-manga.com/7708-02719/The-Newly-Wed-Life-of-a-Witch-and-a-Dragon.html,-1
the nightmare of fabrication,0,0,https://m.scan-manga.com/903/The-Nightmare-of-Fabrication.html,-1
the nightmare spirit boy,0,https://mgdemon.org/manga/The-Nightmare-Spirit-Boy-VA54,0,-1
the ninja knight,0,https://mgdemon.org/manga/The-Ninja-Knight-VA54,0,-1
the no.1 chef in martial art world,0,https://mgdemon.org/manga/The-No.1-chef-in-martial-art-world-VA54,0,-1
the noble pirate,0,0,https://m.scan-manga.com/10566-95959/The-Noble-Pirate.html,-1
the non smoker,https://toonily.com/webtoon/the-non-smoker/,0,0,-1
the non-ability fighter,0,https://mgdemon.org/manga/The-Non%25252DAbility-Fighter-VA54,0,-1
the northern grand duke's hamster,0,0,https://m.scan-manga.com/11347/The-Northern-Grand-Duke-s-Hamster.html,-1
the novel's extra (remake),0,https://mgdemon.org/manga/The-Novel%2527s-Extra-%2528Remake%2529-VA54,https://m.scan-manga.com/11135-92805/The-Novel-s-Extra-Remake.html,-1
the numbers,0,0,https://m.scan-manga.com/6718/The-Numbers.html,-1
the obsessive male lead made me the female lead  mise à jour,0,0,https://m.scan-manga.com/13825-30018/The-Obsessive-Male-Lead-Made-Me-the-Female-Lead.html,-1
the obsessive male leads want to eat me alive,0,0,https://m.scan-manga.com/10219/The-Obsessive-Male-Leads-Want-To-Eat-Me-Alive.html,-1
the obsessive second male lead has gone wild,0,https://mgdemon.org/manga/The-Obsessive-Second-Male-Lead-Has-Gone-Wild-VA54,https://m.scan-manga.com/9847-22134/The-Obsessive-Second-Male-Lead-Has-Gone-Wild.html,-1
the office blind date,0,0,https://m.scan-manga.com/6126-56919/The-Office-Blind-Date.html,-1
the old howling,0,0,https://m.scan-manga.com/13505/The-Old-Howling.html,-1
the old soldier never dies; he takes on a beast girl,0,0,https://m.scan-manga.com/12468/The-Old-Soldier-Never-Dies-He-Takes-on-a-Beast-Girl.html,-1
the omniscient point of view of an unrequited love,0,0,https://m.scan-manga.com/7479-26494/The-Omniscient-Point-of-View-of-an-Unrequited-Love.html,-1
the once and future prince,0,0,https://m.scan-manga.com/12046/The-Once-And-Future-Prince.html,-1
the one,0,0,https://m.scan-manga.com/687/The-One.html,-1
the one i yearn for,0,0,https://m.scan-manga.com/5230/The-One-I-Yearn-For.html,-1
the one under the wing,0,0,https://m.scan-manga.com/9659/The-One-Under-The-Wing.html,-1
the one who did not subjugate the demon king,0,0,https://m.scan-manga.com/10643/The-One-Who-Did-Not-Subjugate-the-Demon-King.html,-1
the one who parried death,0,https://mgdemon.org/manga/The-One-Who-Parried-Death-VA54,https://m.scan-manga.com/13583-07401/The-One-Who-Parried-Death.html,-1
the one within the villainess [all chapters],0,https://mgdemon.org/manga/The-One-Within-the-Villainess-%255BALL-CHAPTERS%255D-VA54,0,-1
the only job changer in the world,0,https://mgdemon.org/manga/The-Only-Job-Changer-in-the-World-VA54,0,-1
"the only new game plus hardcore gamer i'm so overpowered, i shattered the game's balance",0,https://mgdemon.org/manga/The-Only-New-Game-plus-Hardcore-Gamer-I%2527m-so-Overpowered%252C-I-Shattered-the-Game%2527s-Balance-VA54,0,-1
the only one who didn't know,0,0,https://m.scan-manga.com/8326/The-Only-One-Who-Didn-t-Know.html,-1
the origin of species,0,0,https://m.scan-manga.com/9038-19302/The-Origin-of-Species.html,-1
the other world doesn't stand a chance against the power of instant death,0,https://mgdemon.org/manga/The-Other-World-Doesn%2527t-Stand-A-Chance-Against-The-Power-Of-Instant-Death-VA54,0,-1
the otherworldly infection story that started with a virus reincarnation,0,https://mgdemon.org/manga/The-Otherworldly-Infection-Story-that-Started-with-a-Virus-Reincarnation-VA54,0,-1
the outcast is too good at martial arts,0,https://mgdemon.org/manga/The-Outcast-Is-Too-Good-at-Martial-Arts-VA54,https://m.scan-manga.com/12719/The-Outcast-Is-Too-Good-at-Martial-Arts.html,-1
the outcast returns from another world as king of delinquents,0,https://mgdemon.org/manga/The-Outcast-Returns-from-Another-World-as-King-of-Delinquents-VA54,0,-1
the outcome of besting a mighty frontier knight,0,0,https://m.scan-manga.com/12473/The-Outcome-of-Besting-a-Mighty-Frontier-Knight.html,-1
the overachiever's black tech system,0,https://mgdemon.org/manga/The-Overachiever%2527s-Black-Tech-System-VA54,0,-1
the overlord's wish,0,0,https://m.scan-manga.com/10699/The-Overlord-s-Wish.html,-1
the pale horse,0,0,https://m.scan-manga.com/10-94113/The-Pale-Horse.html,-1
the pampered regent of the richest woman,0,https://mgdemon.org/manga/The-Pampered-Regent-of-the-Richest-Woman-VA54,https://m.scan-manga.com/9284/The-Pampered-Regent-of-the-Richest-Woman.html,-1
the panther's pet,0,0,https://m.scan-manga.com/14175/The-Panther-s-Pet.html,-1
the paper plane which is under the rainbow,0,0,https://m.scan-manga.com/10329/The-Paper-Plane-Which-is-Under-the-Rainbow.html,-1
the park at night,0,0,https://m.scan-manga.com/4193/The-Park-at-Night.html,-1
the partnership ends today,0,0,https://m.scan-manga.com/10540/The-Partnership-Ends-Today.html,-1
the path of star  mise à jour,0,0,https://m.scan-manga.com/8996/The-Path-of-Star.html,-1
the path of the perfect evasion healer,0,https://mgdemon.org/manga/The-Path-of-the-Perfect-Evasion-Healer-VA54,0,-1
the path toward heaven,0,https://mgdemon.org/manga/The-path-toward-Heaven-VA54,0,-1
the patron's daughters,0,0,https://m.scan-manga.com/14393/The-Patron-s-Daughters.html,-1
the pay to win big shot,0,0,https://m.scan-manga.com/9547/The-Pay-to-Win-Big-Shot.html,-1
the peaceful travel diaries of the boy raised by holy beasts ~enjoying my slow life with my friends using the cheat magic i received from god~,0,https://mgdemon.org/manga/The-Peaceful-Travel-Diaries-of-the-Boy-Raised-By-Holy-Beasts-%257EEnjoying-My-Slow-Life-With-My-Friends-Using-the-Cheat-Magic-I-Received-From-God%257E-VA54,0,-1
the peach of june,0,0,https://m.scan-manga.com/11016-65170/The-Peach-of-June.html,-1
the peak master of the city,0,https://mgdemon.org/manga/The-Peak-Master-of-the-City-VA54,0,-1
the pearl grudge,0,0,https://m.scan-manga.com/1095/The-Pearl-Grudge.html,-1
the peculiar room,0,0,https://m.scan-manga.com/6319/The-Peculiar-Room.html,-1
the peerless concubine,0,https://mgdemon.org/manga/The-Peerless-Concubine-VA54,https://m.scan-manga.com/6348/The-Peerless-Concubine.html,-1
the peerless doctor: from consort to empress,0,0,https://m.scan-manga.com/7482/The-Peerless-Doctor-From-Consort-to-Empress.html,-1
the peerless mature hitman wants to live quietly with his daughters,0,https://mgdemon.org/manga/The-Peerless-Mature-Hitman-Wants-to-Live-Quietly-With-His-Daughters-VA54,0,-1
the peerless soldier,0,0,https://m.scan-manga.com/7513/The-Peerless-Soldier.html,-1
the peerless sword god,0,https://mgdemon.org/manga/The-Peerless-Sword-God-VA54,https://m.scan-manga.com/7578/The-Peerless-Sword-God.html,-1
the people on earth are too ferocious,0,https://mgdemon.org/manga/The-People-On-Earth-Are-Too-Ferocious-VA54,0,-1
the perfect duo,https://toonily.com/webtoon/perfect-duo-0001/,0,0,-1
the perfect ending for the villainess of a fairy tale,0,0,https://m.scan-manga.com/10644-03877/The-Perfect-Ending-for-the-Villainess-of-a-Fairy-Tale.html,-1
the perks of being a villainess,0,0,https://m.scan-manga.com/11825-72514/The-Perks-of-Being-a-Villainess.html,-1
the persimmon secretary,0,0,https://m.scan-manga.com/9371-40414/The-Persimmon-Secretary.html,-1
the person who is obsessed with the villain husband is over there,0,0,https://m.scan-manga.com/13771/The-Person-Who-Is-Obsessed-With-the-Villain-Husband-Is-Over-There.html,-1
the personal doctor of the female president,0,https://mgdemon.org/manga/The-personal-doctor-of-the-female-president-VA54,0,-1
the phantom king,0,0,https://m.scan-manga.com/724/The-Phantom-King.html,-1
the phoenix in a turbulent world,0,0,https://m.scan-manga.com/9702/The-Phoenix-in-a-Turbulent-World.html,-1
the plan to assemble the gods,0,0,https://m.scan-manga.com/7940/The-Plan-to-Assemble-the-Gods.html,-1
the player hides his past,0,https://mgdemon.org/manga/The-Player-Hides-His-Past-VA54,0,-1
the player hides his past  mise à jour,0,0,https://m.scan-manga.com/12962-35143/The-Player-Hides-His-Past.html,-1
the pleiades of the island nation,0,https://mgdemon.org/manga/The-Pleiades-of-the-Island-Nation-VA54,0,-1
the poem of aster and hana,https://toonily.com/webtoon/the-poem-of-aster-and-hana/,0,https://m.scan-manga.com/11325/The-Poem-of-Aster-and-Hana.html,-1
the poisonous genius consort is too arrogant,0,https://mgdemon.org/manga/The-Poisonous-Genius-Consort-Is-Too-Arrogant-VA54,0,-1
the pompous celebrity and his exclusive high school girl,0,https://mgdemon.org/manga/The-Pompous-Celebrity-and-His-Exclusive-High-School-Girl-VA54,0,-1
the pool,0,0,https://m.scan-manga.com/14012/The-Pool.html,-1
the popular girl and the artist otako-chan,0,0,https://m.scan-manga.com/11099/The-Popular-Girl-and-the-Artist-Otako-chan.html,-1
the portal of wonderland,0,https://mgdemon.org/manga/The-Portal-of-Wonderland-VA54,https://m.scan-manga.com/4726/The-Portal-of-Wonderland.html,-1
the possessed genius' gaming stream,0,https://mgdemon.org/manga/The-Possessed-Genius%2527-Gaming-Stream-VA54,0,-1
the possessed genius' gaming stream  mise à jour,0,0,https://m.scan-manga.com/14332/The-Possessed-Genius-Gaming-Stream.html,-1
the precious sister of the villainous grand duke,0,https://mgdemon.org/manga/The-Precious-Sister-of-the-Villainous-Grand-Duke-VA54,https://m.scan-manga.com/8523-26826/The-Precious-Sister-of-the-Villainous-Grand-Duke.html,-1
the predator's fiancée,0,0,https://m.scan-manga.com/9912-97042/The-Predator-s-Fiancee.html,-1
the predatory marriage between the king and the paladin,0,https://mgdemon.org/manga/The-Predatory-Marriage-Between-the-King-and-the-Paladin-VA54,0,-1
the president is my neighbor cousin,https://toonily.com/webtoon/president-is-my-neighbor-cousin/,0,0,-1
the president's special order,0,0,https://m.scan-manga.com/10016-52572/The-President-s-Special-Order.html,-1
the previous life murim ranker,0,https://mgdemon.org/manga/The-Previous-Life-Murim-Ranker-VA54,0,-1
the prey's hunting game,0,0,https://m.scan-manga.com/9142-31370/The-Prey-s-Hunting-Game.html,-1
the price of a flower  mise à jour,0,0,https://m.scan-manga.com/9450/The-Price-of-a-Flower.html,-1
the price of breaking up,0,0,https://m.scan-manga.com/12537/The-Price-of-Breaking-Up.html,-1
the priest dreaming of a dragon,0,0,https://m.scan-manga.com/13022/The-Priest-Dreaming-of-a-Dragon.html,-1
the priest of corruption,0,https://mgdemon.org/manga/The-Priest-of-Corruption-VA54,https://m.scan-manga.com/12983/The-Priest-of-Corruption.html,-1
the prime immortal magic,0,https://mgdemon.org/manga/The-Prime-Immortal-Magic-VA54,0,-1
the prince and his mischievous one,0,0,https://m.scan-manga.com/8931-44225/The-Prince-and-His-Mischievous-One.html,-1
the princess back from hell,0,0,https://m.scan-manga.com/10617/The-Princess-Back-From-Hell.html,-1
the princess doesn't want to marry her ideal type,0,0,https://m.scan-manga.com/9973-79250/The-Princess-Doesn-t-Want-to-Marry-Her-Ideal-Type.html,-1
the princess imprints a traitor,0,https://mgdemon.org/manga/The-Princess-Imprints-a-Traitor-VA54,0,-1
the princess imprints the traitor,0,0,https://m.scan-manga.com/9045-44656/The-Princess-Imprints-the-Traitor.html,-1
the princess in the attic,0,0,https://m.scan-manga.com/10758-73315/The-Princess-in-the-Attic.html,-1
the princess in the dumpster,0,0,https://m.scan-manga.com/7785-88247/The-Princess-in-the-Dumpster.html,-1
the princess is evil,0,https://mgdemon.org/manga/The-princess-is-evil-VA54,https://m.scan-manga.com/9306-03675/The-Princess-Is-Evil.html,-1
the princess is going on strike,0,0,https://m.scan-manga.com/13351-49687/The-Princess-Is-Going-on-Strike.html,-1
the princess of the attic,0,https://mgdemon.org/manga/The-Princess-of-the-Attic-VA54,0,-1
the princess pretends to be crazy,0,0,https://m.scan-manga.com/9327-15901/The-Princess-Pretends-to-Be-Crazy.html,-1
the princess wars  mise à jour,0,0,https://m.scan-manga.com/8849-43754/The-Princess-Wars.html,-1
the princess wishes to die peacefully!,0,https://mgdemon.org/manga/The-Princess-Wishes-To-Die-Peacefully%2521-VA54,https://m.scan-manga.com/9242/The-Princess-Wishes-to-Die-Peacefully.html,-1
the princess's doll shop,0,0,https://m.scan-manga.com/9318-74617/The-Princess-s-Doll-Shop.html,-1
the princess's double life,0,0,https://m.scan-manga.com/9813-36324/The-Princess-s-Double-Life.html,-1
the princess's shop,0,0,https://m.scan-manga.com/9650/The-Princess-s-Shop.html,-1
the problematic prince  mise à jour,0,0,https://m.scan-manga.com/13121-08555/The-Problematic-Prince.html,-1
the problematic prince (novel),0,0,https://m.scan-manga.com/13120-64511/The-Problematic-Prince-Novel.html,-1
the promise isn't mine,0,0,https://m.scan-manga.com/14185/The-Promise-Isn-t-Mine.html,-1
the promised queen,0,0,https://m.scan-manga.com/9890/The-Promised-Queen.html,-1
